,Force(N),RPM,Volts,Amps
0,14.8,130.0,14.8,2.7450424575187733
1,33.65,790.0,33.65,10.379374999999971
2,31.75,390.0,31.75,11.220000000003497
3,8.300000000083749,10.0,8.300000000083749,0.8849815336193217
4,33.9,770.0,33.9,9.750071839080244
5,27.25,270.0,27.25,8.895016536014609
6,35.400000000000006,530.0,35.400000000000006,14.489777895602566
7,13.050000000000002,110.0,13.050000000000002,1.7400048575129532
8,18.449999999980548,150.0,18.449999999980548,3.9448883928571403
9,33.1,410.0,33.1,12.30611111111353
10,35.4,670.0,35.4,12.612246097859247
11,28.449999999999996,290.0,28.449999999999996,7.758422819711065
12,36.9,550.0,36.9,13.065000000865787
13,33.550000000000004,810.0,33.550000000000004,11.043819875637324
14,34.49999999999999,430.0,34.49999999999999,11.024970296980781
15,34.8,690.0,34.8,12.464940486725453
16,28.549999999999997,990.0,28.549999999999997,7.110007525867443
17,28.75,310.0,28.75,9.870000013515842
18,36.2,570.0,36.2,13.499998713083649
19,35.4,650.0,35.4,12.67617554858934
20,33.154629629629625,830.0,33.154629629629625,10.560036687631023
21,34.4,450.0,34.4,9.955650888393444
22,28.85,950.0,28.85,7.663407080616928
23,34.80000380691335,710.0,34.80000380691335,11.562211054980601
24,29.650000019026372,330.0,29.650000019026372,10.628059702760963
25,29.55,930.0,29.55,7.545142180063638
26,36.000002438667515,590.0,36.000002438667515,12.810000000000091
27,29.0,970.0,29.0,7.755638297872339
28,22.75,210.0,22.75,4.994998579216575
29,30.1,910.0,30.1,7.575001501441384
30,34.24999999999996,470.0,34.24999999999996,16.7849999029591
31,34.55,730.0,34.55,11.129993834186967
32,25.25,250.0,25.25,9.079943530419976
33,30.199999999999996,350.0,30.199999999999996,9.659962374635318
34,35.85,610.0,35.85,11.70002163650704
35,23.95,230.0,23.95,9.134997954842898
36,32.351298701298695,870.0,32.351298701298695,9.46501281623879
37,34.8,490.0,34.8,10.420090909956983
38,33.49999999999328,850.0,33.49999999999328,10.572461541230945
39,34.1,750.0,34.1,10.050002227502109
40,30.75,370.0,30.75,9.150000000170827
41,21.5,190.0,21.5,3.480057113182344
42,35.5,630.0,35.5,12.08999539352523
43,31.550000000000004,890.0,31.550000000000004,8.803656716417914
44,21.299999884647328,170.0,21.299999884647328,3.312749999977108
45,34.95,510.0,34.95,16.844996883652698
